user_id,Arabic,Azerbaijani,Chinese,English,French,German,Italian,Japanese,OtherLanguage,Russian,Spanish,Turkish
20147,0,0,0,5,0,0,0,0,0,0,0,0
20149,0,0,0,2,0,0,0,0,0,0,0,0
20150,0,0,0,3,0,0,0,0,0,0,0,5
20152,0,0,0,3,0,0,1,0,0,0,0,0
20153,0,0,0,3,0,0,0,0,0,0,0,0
20156,0,0,0,3,0,0,0,0,0,0,0,5
20157,0,0,0,3,0,0,0,0,0,0,0,5
20158,0,0,0,2,0,1,0,0,0,0,0,0
20160,0,0,0,3,0,0,0,0,0,0,0,0
20164,0,0,0,4,0,0,0,0,0,0,0,5
20165,0,0,0,4,0,0,0,0,0,0,0,0
20166,0,0,0,3,0,1,0,0,0,0,0,0
20167,0,0,0,5,0,0,0,0,0,0,0,5
20168,0,0,0,3,0,1,0,0,0,0,0,5
20172,0,0,0,4,0,0,0,0,0,0,0,0
20173,0,0,0,3,0,0,0,0,0,0,0,5
20175,0,0,0,5,0,2,0,0,0,0,0,5
20176,0,0,0,4,0,1,0,0,1,0,0,0
20179,0,0,0,0,0,0,0,0,0,0,0,5
20181,0,0,0,4,0,0,0,0,0,0,0,5
20185,0,0,0,2,0,0,0,0,0,0,0,5
20186,0,0,0,3,0,0,0,0,0,0,0,5
20187,0,0,0,3,0,0,0,0,0,0,0,0
20190,0,0,0,5,0,0,0,0,0,0,0,5
20192,0,0,0,3,0,0,0,0,0,0,0,0
20193,0,0,0,5,0,0,0,0,0,1,0,0
20194,0,0,0,4,0,2,0,0,0,0,0,0
20197,0,0,0,3,0,0,0,0,0,0,0,5
20198,0,0,0,3,0,0,0,0,0,0,0,0
20203,1,0,0,3,0,0,0,0,0,0,0,0
20205,0,0,0,4,0,0,0,0,0,0,0,5
20208,0,0,0,2,0,0,0,0,0,0,0,5
20209,0,0,0,3,0,2,0,0,0,0,0,5
20213,0,0,0,5,0,1,0,0,0,0,0,5
20223,0,0,0,2,0,0,0,0,0,0,0,5
20224,0,0,0,3,0,0,0,0,0,0,0,0
20225,0,0,0,3,0,0,0,0,0,0,0,4
20226,0,0,0,3,0,0,0,0,1,0,0,5
20229,0,0,0,3,0,0,0,0,0,0,0,5
20232,0,0,0,3,1,1,0,0,0,0,1,5
20233,0,0,0,4,0,0,0,0,0,0,0,0
20234,0,0,0,3,0,0,0,0,0,0,0,0
20235,0,0,0,3,0,1,0,0,0,0,0,0
20236,0,0,0,3,0,0,0,0,0,0,0,5
20239,0,0,0,4,2,0,2,0,2,1,0,5
20246,0,0,0,2,0,0,0,0,0,0,0,0
20249,0,0,0,3,0,0,0,0,0,0,0,5
20251,0,0,0,3,0,0,0,0,0,0,0,0
20252,0,0,0,2,0,0,0,0,0,0,0,5
20257,0,0,0,3,0,0,0,0,0,0,0,0
20261,0,0,0,4,0,0,0,0,0,0,0,5
20262,0,0,0,3,0,0,0,0,0,0,0,0
20265,0,0,0,3,0,0,0,0,0,0,0,0
20267,0,0,0,3,0,0,0,0,0,0,0,5
20269,0,0,0,2,0,0,0,0,0,0,0,0
20270,0,0,0,3,0,0,0,0,0,0,0,0
20276,0,0,0,2,0,0,0,0,0,0,0,5
20279,0,0,0,4,0,0,0,0,0,0,0,0
20286,0,0,0,0,0,1,0,0,0,0,0,0
20287,0,0,0,3,0,0,0,0,0,0,0,5
20289,0,0,0,3,0,0,0,0,0,0,0,0
20291,0,0,0,2,0,0,0,0,0,0,2,0
20293,0,0,0,3,0,0,0,0,0,0,0,0
20302,0,0,0,3,1,0,0,0,0,0,0,0
20308,0,0,0,3,0,0,0,0,0,0,0,5
20311,0,0,0,2,0,0,0,0,0,0,0,5
20313,0,0,0,3,0,3,0,0,0,1,0,0
20314,0,0,0,3,0,0,0,0,0,0,0,5
20315,0,0,0,3,0,0,0,0,0,0,0,0
20318,0,0,0,2,0,0,0,0,0,0,0,5
20321,0,0,0,2,0,0,0,0,0,0,0,5
20326,0,0,0,3,0,0,0,0,0,0,0,5
20332,0,0,0,3,0,0,0,0,0,0,0,0
20333,0,0,0,2,0,0,0,0,0,0,0,5
20335,0,0,0,3,0,0,0,0,0,1,0,5
20336,0,0,0,5,0,0,0,0,0,0,0,0
20338,0,0,0,3,0,1,0,0,1,0,0,5
20345,0,0,0,4,0,0,0,0,0,0,0,5
20348,0,0,0,3,0,0,0,0,0,0,0,0
20350,0,0,0,3,1,0,0,0,5,0,0,5
20351,0,0,0,3,0,0,0,0,0,0,0,5
20352,0,0,0,4,0,1,0,0,0,0,0,5
20354,0,0,0,3,0,0,0,0,0,0,0,0
20355,0,0,0,0,0,0,0,0,0,0,0,5
20357,0,0,0,3,0,0,0,0,0,0,1,0
20359,0,0,0,3,0,0,0,0,1,0,0,5
20362,0,0,0,0,0,0,0,0,3,0,0,0
20363,0,0,0,4,0,0,0,0,0,0,0,5
20364,0,0,0,0,0,0,0,0,0,0,0,5
20366,0,0,0,3,0,0,0,0,0,0,0,5
20368,0,0,0,4,0,1,0,0,0,0,0,5
20369,0,0,0,4,0,0,0,0,0,0,0,5
20371,0,0,0,3,0,0,0,0,0,0,0,5
20372,0,0,0,0,0,0,0,0,0,0,0,5
20373,0,0,0,3,0,0,0,0,0,0,0,0
20374,0,0,0,3,0,0,0,0,0,0,0,5
20375,0,0,0,4,0,0,0,0,2,0,0,5
20376,0,0,0,3,0,0,0,0,0,0,0,5
20379,0,0,0,3,0,3,0,0,0,1,0,0
20386,1,0,0,4,1,0,0,0,0,0,0,5
20394,0,0,0,4,0,1,0,0,0,0,0,5
20395,0,0,0,3,0,0,0,0,0,0,0,5
20397,0,0,0,3,0,0,0,0,0,0,0,5
20398,0,0,0,4,0,0,0,0,0,0,0,5
20399,0,0,0,3,0,0,0,0,0,0,0,0
20401,0,0,0,3,0,0,0,0,0,0,0,5
20402,0,0,0,3,0,1,0,0,0,0,0,0
20404,0,0,0,4,4,0,0,0,0,0,0,0
20406,0,0,0,3,0,0,0,0,0,0,0,0
20408,0,0,0,3,0,0,0,0,0,0,0,0
20413,0,0,0,3,0,0,0,0,0,0,0,0
20414,0,0,0,3,0,0,0,0,0,0,0,5
20416,0,0,0,4,0,0,0,0,1,0,0,0
20417,0,0,0,3,0,0,0,0,0,0,0,0
20418,0,0,0,3,0,2,0,0,0,0,0,5
20420,0,0,0,3,0,0,0,0,0,0,0,5
20421,0,0,0,3,0,0,0,0,0,1,0,5
20422,0,0,0,2,0,0,0,0,0,0,0,5
20424,0,0,0,3,0,0,0,0,0,0,0,5
20430,0,0,0,2,0,0,0,0,0,0,0,0
20434,0,0,0,3,0,0,1,0,0,1,0,4
20435,0,0,0,3,0,2,0,0,0,0,0,0
20437,0,0,0,3,0,2,0,0,0,0,0,0
20440,0,0,0,3,0,0,1,0,0,0,0,5
20441,0,0,0,3,0,0,0,0,0,0,0,5
20444,0,0,0,3,0,0,0,0,0,0,0,5
20448,0,0,0,4,0,0,0,0,0,0,0,5
20449,0,0,0,3,0,0,0,0,0,0,0,0
20450,0,0,0,3,0,0,0,0,0,0,0,5
20453,0,0,0,2,0,0,0,0,0,0,0,5
20455,0,0,0,3,0,0,0,0,0,0,0,5
20461,0,0,0,3,0,0,0,0,0,0,0,5
20465,0,0,0,3,0,1,0,0,0,0,0,5
20471,0,0,0,3,0,0,0,0,0,0,0,0
20473,0,0,0,3,0,0,0,0,0,1,0,5
20475,1,0,0,4,1,0,0,0,0,0,0,5
20476,0,0,0,3,0,3,0,0,0,1,0,0
20477,0,0,0,3,0,1,0,0,0,0,0,5
20479,0,0,0,3,0,0,0,0,0,0,0,5
20482,0,0,0,4,4,0,0,0,0,0,0,0
20483,0,0,0,3,0,0,0,0,0,0,0,5
20485,0,0,0,2,0,0,0,0,0,0,0,5
20489,0,0,0,5,0,1,0,0,0,3,0,5
20498,2,0,0,4,0,0,0,0,0,0,0,0
20505,0,0,0,2,0,0,0,0,0,0,0,5
20510,0,0,0,4,0,0,0,0,0,0,0,5
20513,0,0,0,2,0,0,0,0,0,0,0,5
20514,0,0,0,3,0,0,0,0,0,0,0,5
20515,0,0,0,3,0,0,1,0,0,0,0,5
20517,0,0,0,3,0,0,0,0,0,0,0,5
20518,0,0,0,3,0,0,0,0,0,0,0,5
20521,0,0,0,4,0,2,0,0,0,0,0,5
20522,0,0,0,3,0,0,0,0,0,0,0,5
20523,0,0,0,2,0,1,0,0,0,0,0,0
20525,0,0,0,5,3,1,0,0,0,0,0,5
20526,0,0,0,2,0,0,0,0,0,0,0,0
20529,0,0,0,2,0,1,0,0,0,0,0,0
20531,0,0,0,4,0,2,0,0,0,1,0,0
20533,0,0,0,4,0,0,0,0,0,0,0,0
20534,0,0,0,3,0,0,0,0,0,0,0,5
20535,0,0,0,3,0,1,0,0,0,0,0,5
20536,0,0,0,3,0,1,0,0,0,0,0,5
20537,0,0,0,3,0,0,0,0,0,0,0,0
20538,0,0,0,3,1,0,0,0,0,0,0,5
20540,0,0,0,3,0,0,0,0,0,0,0,0
20543,0,0,0,4,0,1,0,0,0,0,0,5
20545,0,0,0,3,0,0,0,0,0,0,0,5
20546,0,0,0,4,0,1,0,0,0,0,0,5
20550,0,0,0,2,0,0,0,0,0,0,0,0
20554,0,0,0,4,2,0,0,0,0,0,0,5
20556,1,0,0,3,0,1,0,0,0,0,0,4
20557,0,0,0,4,0,1,0,0,0,0,0,5
20564,0,0,0,3,0,0,0,0,0,0,0,0
20567,0,0,0,3,0,1,0,0,0,0,0,5
20569,0,0,0,2,0,0,0,0,0,0,0,5
20570,0,0,0,3,0,1,0,0,0,0,0,5
20572,0,0,0,3,0,0,0,0,0,0,0,5
20574,0,0,0,3,0,0,0,0,0,0,0,5
20581,0,0,0,2,0,0,0,0,2,0,0,0
20582,0,0,0,2,0,0,0,0,0,0,0,0
20584,0,0,0,3,0,0,0,0,0,0,0,5
20586,0,0,0,5,0,1,0,0,0,0,0,0
20588,0,0,0,3,0,0,2,0,0,0,0,0
20589,0,0,0,4,0,0,0,0,0,0,0,5
20592,5,0,0,3,0,0,0,0,0,0,0,4
20594,0,0,0,3,0,0,0,0,0,0,0,0
20596,0,0,0,3,0,2,0,0,0,0,1,5
20598,0,0,0,3,0,0,0,0,0,0,0,5
20600,0,0,0,4,0,0,0,0,0,0,0,5
20601,0,0,0,2,0,0,0,0,0,0,0,5
20605,0,0,0,4,0,0,0,0,0,0,0,0
20606,0,0,0,3,0,0,0,0,0,0,0,5
20609,0,0,0,2,0,0,0,0,0,0,0,5
20610,0,0,0,3,0,0,0,0,0,0,0,0
20612,0,0,0,2,0,1,0,0,0,0,0,0
20613,0,0,0,4,0,0,0,0,0,0,0,5
20614,0,0,0,3,0,0,0,0,0,0,0,0
20617,0,0,0,3,0,0,0,0,0,0,0,0
20621,0,0,0,3,0,1,0,0,0,0,0,5
20624,0,0,0,4,0,0,0,0,0,0,0,0
20629,0,0,0,3,0,0,0,0,0,0,0,0
20631,0,0,0,4,0,0,0,0,0,0,0,5
20633,0,0,0,3,0,1,0,0,0,0,0,5
20634,0,0,0,4,0,1,0,0,2,0,0,5
20635,0,0,0,2,0,0,0,0,0,0,0,5
20636,0,0,0,2,0,0,0,0,0,0,0,0
20637,0,0,0,4,0,0,0,0,0,0,0,0
20638,0,0,0,3,0,0,0,0,0,0,0,5
20640,0,0,0,3,0,0,0,0,0,0,0,0
20642,0,0,0,3,0,1,0,0,0,0,0,0
20643,1,0,0,2,0,0,0,0,0,0,0,0
20646,0,0,0,4,0,0,0,0,2,0,0,0
20647,0,0,0,1,0,0,0,0,0,0,0,0
20649,0,0,0,3,0,0,0,0,0,0,0,5
20652,0,0,0,3,0,0,0,0,0,0,0,5
20653,0,0,0,3,0,0,0,0,0,0,0,5
20654,0,0,0,2,0,0,0,0,0,0,0,0
20656,0,0,0,5,0,0,0,0,0,0,0,5
20657,0,0,0,3,0,0,0,0,0,0,0,5
20658,0,0,0,3,0,0,0,0,0,0,0,5
20659,0,0,0,2,0,0,0,0,0,0,0,0
20661,0,0,0,3,0,0,0,0,0,0,0,0
20662,1,0,0,2,0,0,0,0,0,0,0,0
20665,0,0,0,3,0,0,0,0,0,0,0,5
20666,0,0,0,2,0,0,0,0,0,0,0,5
20667,0,0,0,3,0,0,0,0,0,0,0,0
20668,0,0,0,3,0,1,0,0,0,0,0,5
20670,0,0,0,4,0,0,0,0,0,0,0,1
20671,0,0,0,3,0,0,0,0,0,0,0,0
20672,0,0,0,3,0,0,0,0,0,0,0,5
20673,5,0,0,3,0,0,0,0,0,0,0,0
20675,0,0,0,4,0,0,0,0,0,0,0,5
20677,0,0,0,3,0,0,0,0,0,0,0,5
20678,0,0,0,3,0,0,0,0,0,0,0,0
20680,0,0,0,3,0,0,0,0,0,0,0,0
20681,0,0,0,4,0,0,0,0,0,0,0,0
20682,0,0,0,2,0,0,0,0,0,0,0,5
20686,0,0,0,2,0,0,0,0,0,0,0,0
20687,0,0,0,2,0,0,0,0,0,0,0,5
20688,0,0,0,2,0,0,0,0,0,0,0,5
20692,0,0,0,2,0,1,0,0,0,0,0,0
20694,0,0,0,3,0,0,0,0,0,0,0,5
20697,0,0,0,3,0,0,0,0,0,0,0,0
20698,0,0,0,2,0,0,0,0,0,0,0,0
20699,0,0,0,3,0,0,0,0,0,0,1,0
20700,0,0,0,4,0,1,0,0,0,0,0,0
20703,0,0,0,3,0,1,0,0,0,0,0,5
20704,0,0,0,4,0,0,0,0,0,0,0,0
20705,0,0,0,3,0,1,0,0,0,0,0,5
20706,0,0,0,3,0,0,0,0,0,0,0,0
20707,0,0,0,3,0,1,0,0,0,0,0,5
20708,0,0,0,3,1,0,0,0,1,0,0,5
20709,0,0,0,3,0,0,0,0,0,0,0,0
20710,0,0,0,3,0,0,0,0,0,0,0,5
20711,0,0,0,3,0,0,0,0,0,0,0,5
20712,0,0,0,2,0,0,0,0,0,0,0,5
20713,0,0,0,3,0,0,0,0,0,0,0,5
20714,0,0,0,4,0,1,0,0,0,0,0,5
20719,1,0,0,2,0,0,0,0,0,0,0,0
20721,0,0,0,2,0,0,0,0,0,0,0,5
20722,0,0,0,3,0,0,0,0,0,0,0,5
20723,0,0,0,5,0,1,0,0,0,1,0,5
20725,0,0,0,3,0,0,0,0,0,0,0,5
20726,0,0,0,2,0,0,0,0,1,0,0,0
20727,0,0,0,3,0,2,0,0,0,0,0,5
20728,0,0,0,3,0,1,0,0,0,0,0,5
20729,0,0,0,5,0,5,0,0,0,0,1,0
20730,0,0,0,3,0,0,0,0,0,0,0,0
20731,0,0,0,3,0,0,0,0,0,0,0,0
20733,0,0,0,5,0,0,0,0,0,0,2,5
20736,0,0,0,4,0,0,0,0,0,0,0,5
20737,0,0,0,3,0,2,0,0,0,0,0,5
20738,0,0,0,3,0,1,0,0,0,0,0,5
20740,0,0,0,3,0,0,0,0,0,0,0,0
20742,0,0,0,2,0,0,0,0,0,0,0,5
20744,0,0,0,5,0,1,0,0,0,0,2,5
20745,0,0,0,3,0,1,0,0,1,0,0,0
20746,0,0,0,2,0,0,0,0,0,0,1,0
20747,0,0,0,3,0,0,0,0,0,0,0,5
20748,0,0,0,3,0,0,0,0,0,0,0,0
20749,0,0,0,3,0,1,0,0,0,1,0,0
20750,0,0,0,2,0,0,0,0,0,0,0,0
20753,0,0,0,3,0,0,0,0,0,0,0,5
20754,0,0,0,3,1,0,0,0,0,0,0,0
20755,0,0,0,0,0,0,0,0,0,0,0,5
20756,0,0,0,3,0,0,0,0,0,0,0,0
20757,0,0,0,3,0,0,0,0,0,0,0,5
20758,0,0,0,1,0,0,0,0,0,0,0,0
20759,0,0,0,2,0,0,0,0,2,0,0,5
20760,0,0,0,2,0,0,0,0,2,0,0,0
20765,0,0,0,3,0,0,0,0,0,0,0,5
20767,0,0,0,3,0,0,0,0,0,0,0,5
20770,0,0,0,3,0,0,0,0,0,0,0,5
20772,0,0,0,2,0,0,0,0,0,0,0,5
20773,0,0,0,3,0,0,0,0,0,0,0,0
20775,0,0,0,5,0,1,0,0,0,0,1,0
20778,0,0,0,3,0,0,0,0,0,0,0,0
20781,0,0,0,3,0,0,0,0,0,0,0,5
20783,0,0,0,3,0,2,0,0,0,0,0,0
20785,0,0,0,3,1,1,0,0,0,0,0,5
20787,0,0,0,3,0,0,0,0,0,0,0,5
20788,0,0,0,2,0,0,0,0,0,0,0,5
20790,0,0,0,3,0,0,0,0,0,0,0,0
20792,0,0,0,4,0,0,0,0,0,0,0,0
20793,0,0,0,4,0,0,0,0,0,0,0,5
20794,0,0,0,0,0,0,0,0,0,1,0,0
20796,0,0,0,3,0,0,0,0,0,0,0,5
20798,0,0,0,3,0,0,0,0,0,0,0,0
20800,0,0,0,3,0,1,0,0,0,0,0,5
20801,0,0,0,3,0,0,0,0,0,0,0,5
20806,0,0,0,3,0,0,0,0,0,0,0,5
20807,0,0,0,3,0,1,0,0,0,0,0,5
20808,0,0,0,0,0,0,0,0,0,0,0,5
20816,3,0,0,4,0,0,0,0,5,0,0,5
20817,0,0,0,3,0,0,0,0,0,0,0,0
20818,0,0,0,2,0,0,0,0,0,0,1,5
20821,0,0,0,2,0,0,0,0,0,0,0,0
20822,0,0,0,3,0,0,0,0,0,0,0,0
20823,0,0,0,2,0,1,0,0,0,0,0,5
20829,0,0,0,3,0,0,0,0,0,0,0,0
20831,0,0,0,2,0,0,0,0,0,0,0,5
20833,0,0,0,3,0,0,0,0,0,0,0,0
20835,0,0,0,4,0,0,0,0,0,0,0,0
20836,0,0,0,3,0,0,0,0,0,0,0,0
20838,1,0,0,2,0,0,0,0,0,0,0,0
20839,0,0,0,3,0,0,0,0,0,0,0,3
20842,0,0,0,2,0,0,0,0,0,0,0,0
20843,0,0,0,3,0,0,0,0,0,0,0,0
20844,0,0,0,4,0,0,0,0,0,0,0,5
20845,0,0,0,4,0,0,0,0,0,0,0,5
20857,0,0,0,4,0,0,0,0,0,0,0,0
20863,0,0,0,2,0,0,0,0,0,0,0,5
20864,0,0,0,2,0,0,0,0,0,0,0,0
20866,0,0,0,3,2,0,0,0,0,0,0,5
20867,0,0,0,3,0,0,0,0,0,0,0,5
20870,0,0,0,3,0,0,0,0,0,0,0,0
20872,0,0,0,4,0,0,0,0,0,2,0,5
20873,0,0,0,4,0,0,0,0,0,0,0,0
20874,0,0,0,3,0,0,0,0,0,0,0,0
20875,0,0,0,2,0,0,0,0,0,0,0,0
20876,0,0,0,2,0,0,0,0,0,0,0,5
20877,0,0,0,2,0,0,0,0,0,0,0,5
20880,0,0,0,4,0,2,0,0,0,0,0,0
20881,0,0,0,2,0,1,0,0,0,0,0,5
20885,0,0,0,3,0,0,0,0,0,0,0,5
20886,2,0,0,3,0,0,0,0,0,0,0,0
20887,0,0,0,4,0,0,0,0,0,0,0,0
20888,0,0,0,2,0,0,0,0,0,0,0,0
20889,0,0,0,4,0,0,0,0,0,0,0,5
20891,0,0,0,2,0,0,0,0,0,0,0,5
20896,0,0,0,3,0,0,0,0,0,0,0,5
20900,0,0,0,2,0,0,0,0,0,0,0,5
20901,0,0,0,2,0,0,0,0,0,0,0,0
20902,0,0,0,4,0,0,0,0,0,0,0,0
20904,0,0,0,4,0,0,0,0,0,0,0,0
20905,0,0,0,3,0,0,0,0,0,0,0,0
20911,0,0,0,3,0,0,0,0,0,0,0,0
20912,0,0,0,4,4,0,0,0,0,0,0,5
20915,0,0,0,3,0,0,0,0,0,0,0,5
20917,0,0,0,3,0,0,0,0,0,0,0,5
20919,0,0,0,3,0,0,0,0,0,0,0,0
20926,0,0,0,3,0,0,0,0,0,0,0,5
20928,0,0,0,5,0,3,0,0,0,0,0,0
20930,0,0,0,3,0,0,0,0,0,0,0,0
20931,0,0,0,3,0,0,0,0,0,0,0,0
20934,0,0,0,3,0,0,0,0,0,0,0,0
20937,0,0,0,3,0,1,0,0,0,0,0,0
20943,0,0,0,3,0,0,0,0,0,0,0,5
20945,0,0,0,3,0,0,0,0,0,0,0,5
20946,0,0,0,3,0,0,0,0,0,0,0,5
20947,0,0,0,2,0,0,0,0,0,0,0,0
20950,0,0,0,4,0,0,0,0,0,0,0,5
20956,0,0,0,4,0,1,0,0,0,0,0,5
20957,0,0,0,3,0,2,0,0,0,0,0,5
20959,0,0,0,4,0,0,0,0,0,3,0,5
20960,0,0,0,3,0,2,0,0,0,0,0,0
20961,0,0,0,3,0,0,0,0,0,0,0,5
20965,0,0,0,3,0,0,0,0,0,0,0,0
20966,0,0,0,5,3,1,0,0,0,0,0,5
20967,0,0,0,2,0,0,0,0,0,0,0,5
20968,0,0,0,3,0,1,0,0,0,0,0,5
20969,0,0,0,2,0,0,0,0,0,0,0,5
20970,5,0,0,3,1,1,0,0,3,0,0,3
20974,5,0,0,3,0,0,0,0,0,0,0,3
20975,0,0,0,0,0,0,0,0,0,0,0,5
20976,0,0,0,5,0,0,0,0,0,0,0,5
20977,0,0,0,3,0,1,0,0,0,0,0,5
20978,1,0,0,5,2,0,0,0,2,0,1,3
20979,0,0,0,3,0,0,0,0,0,0,0,5
20980,0,0,0,4,0,0,0,0,0,0,0,5
20981,0,0,0,3,0,0,0,0,0,0,0,0
20982,0,0,0,5,0,2,1,0,0,0,0,5
20985,0,0,0,4,0,2,0,0,0,1,0,0
20988,0,0,0,5,0,0,0,0,0,0,0,5
20992,0,0,0,3,0,0,0,0,0,0,0,5
20993,0,0,0,3,0,1,0,0,0,0,0,5
20994,0,0,0,3,0,0,0,0,0,0,0,5
20995,0,0,0,3,0,0,0,0,0,0,0,0
20999,0,0,0,3,0,0,0,0,1,0,0,5
21000,0,0,0,3,0,0,0,0,0,0,0,0
21002,0,0,0,3,0,0,0,0,0,0,0,5
21003,0,0,0,4,1,1,0,0,0,0,0,0
21005,0,0,0,0,0,0,0,0,0,0,0,5
21006,0,0,0,3,0,0,0,0,0,0,0,5
21008,0,0,0,3,0,0,0,0,0,0,0,0
21010,0,0,0,4,0,0,0,0,0,0,0,0
21011,0,0,0,3,0,1,0,0,0,0,0,5
21013,0,0,0,2,0,0,0,0,0,0,0,5
21015,0,0,0,3,0,0,0,0,0,0,0,0
21017,0,0,0,3,0,0,0,0,0,0,0,5
21020,0,0,0,4,0,1,0,0,0,0,0,5
21022,0,0,0,3,0,0,0,0,0,0,0,0
21024,0,0,0,4,0,0,0,0,0,0,0,5
21027,0,0,0,3,0,0,0,0,0,0,0,0
21028,0,0,0,3,0,0,0,0,0,0,0,5
21029,0,0,0,4,0,0,0,0,0,0,0,0
21032,0,0,0,3,0,0,0,0,0,0,0,5
21034,0,0,0,2,0,0,0,0,2,0,0,0
21035,0,0,0,3,0,0,0,0,0,0,0,5
21036,0,0,0,3,0,1,0,0,0,0,0,0
21039,0,0,0,3,0,0,0,0,0,0,0,0
21040,0,0,0,3,0,0,0,0,0,0,0,0
21041,0,0,0,3,0,2,0,0,0,0,0,0
21042,0,0,0,3,0,0,0,0,0,0,0,5
21044,0,0,0,3,0,0,0,0,0,0,0,5
21047,0,0,0,3,0,0,0,0,0,0,0,5
21049,0,0,0,3,3,0,0,0,0,0,0,0
21050,0,0,0,3,0,0,0,0,0,0,0,5
21051,0,0,0,0,1,0,0,0,0,0,0,0
21052,0,0,0,3,0,0,0,0,0,0,0,0
21055,0,0,0,3,0,1,0,0,0,0,0,0
21057,0,0,0,3,1,0,0,0,0,0,0,5
21058,0,0,0,3,0,0,0,0,0,0,0,0
21064,0,0,0,2,0,0,0,0,0,0,0,5
21066,0,0,0,3,0,0,0,0,0,0,0,5
21067,0,0,0,3,0,0,0,0,0,0,0,0
21069,0,0,0,2,0,0,0,0,0,0,0,5
21070,0,0,0,3,0,0,0,0,0,0,0,5
21072,0,0,0,4,0,0,0,0,0,0,0,0
21076,0,0,0,3,0,0,0,0,0,0,0,0
21077,0,0,0,4,0,1,0,0,0,0,3,0
21079,0,0,0,3,0,0,0,0,0,0,0,0
21080,0,0,0,3,0,0,0,0,0,0,0,0
21081,0,0,0,4,0,0,0,0,0,0,0,5
21082,0,0,0,3,0,0,0,0,0,0,0,5
21085,0,0,0,3,0,0,0,0,0,0,0,0
21087,0,0,0,3,0,0,0,0,0,0,0,5
21089,0,0,0,2,0,0,0,0,0,0,0,5
21092,0,0,2,3,0,0,0,0,0,3,0,0
21094,0,0,0,2,0,0,0,0,0,0,0,5
21095,0,0,0,3,0,0,0,0,0,0,0,5
21096,0,0,0,2,0,0,0,0,0,0,0,5
21097,0,0,0,3,0,0,0,0,0,0,0,0
21098,0,0,0,3,0,0,0,0,0,0,0,5
21099,0,0,0,3,0,0,0,0,0,0,0,5
21103,0,0,0,3,0,0,0,0,0,0,0,5
21105,0,0,0,3,0,0,0,0,0,0,0,0
21107,0,0,0,3,0,0,0,0,0,0,0,0
21109,0,0,0,3,0,0,0,0,0,0,0,5
21111,0,0,0,2,0,0,0,0,0,0,0,0
21112,0,0,0,0,0,1,0,0,0,0,0,0
21115,0,0,0,3,0,0,0,0,0,0,0,5
21116,0,0,0,2,0,0,0,0,0,0,0,5
21117,0,0,0,3,0,0,0,0,0,0,0,5
21118,0,0,0,3,0,1,0,0,0,0,0,0
21120,0,0,0,3,0,0,0,0,0,0,1,0
21122,0,0,0,3,0,0,0,0,0,0,0,0
21123,0,0,0,3,0,0,0,0,0,0,0,5
21124,0,0,0,5,0,1,0,0,0,0,0,5
21125,0,0,0,3,3,0,0,0,0,0,0,0
21127,0,0,0,3,0,0,0,0,0,0,0,5
21129,0,0,0,3,0,0,0,0,0,0,0,0
21130,0,0,0,3,0,0,0,0,0,0,0,0
21131,0,0,0,3,0,0,0,0,0,0,0,0
21133,0,0,0,3,0,1,0,0,0,0,1,0
21134,0,0,0,3,0,0,0,0,0,0,0,0
21135,0,0,0,3,0,0,0,0,0,0,0,5
21136,0,0,0,4,0,0,0,0,0,0,0,5
21137,0,0,0,4,0,0,0,0,0,0,0,0
21140,0,0,0,3,0,0,0,0,0,0,0,5
21143,0,0,0,3,0,0,0,0,0,0,0,5
21144,0,0,0,5,0,1,0,0,0,0,0,0
21146,0,0,0,4,0,0,0,0,0,0,0,5
21147,0,0,0,2,0,0,0,0,0,0,0,0
21149,0,0,0,3,0,0,0,0,0,0,0,0
21150,0,0,0,4,0,1,0,0,0,0,0,5
21153,0,0,0,3,0,0,0,0,0,0,0,5
21154,0,0,0,3,1,0,0,0,0,0,0,0
21157,0,0,0,4,0,0,0,0,0,0,0,0
21161,0,0,0,3,0,0,0,0,0,0,0,5
21166,0,0,0,3,0,0,0,0,0,0,1,5
21168,0,0,0,3,0,2,0,0,0,0,0,0
21169,0,0,0,3,0,0,0,0,0,0,0,5
21172,0,0,0,4,0,0,0,0,0,0,0,0
21177,0,0,0,4,0,3,0,0,0,0,0,0
21178,0,0,0,2,0,0,0,0,0,0,0,0
21181,0,0,0,5,1,3,0,0,0,0,0,5
21182,0,0,0,3,1,1,0,0,0,1,1,0
21184,0,0,0,2,0,0,0,0,0,0,0,5
21188,0,0,0,3,0,0,0,0,0,0,0,5
21189,0,0,0,2,0,1,0,0,0,0,0,0
21192,0,0,0,3,0,0,0,0,0,0,0,5
21197,0,0,0,4,0,0,0,0,0,2,1,5
21198,0,0,0,3,0,0,0,0,0,0,0,5
21201,0,0,0,3,1,0,0,0,2,5,0,5
21209,0,0,0,3,0,0,0,0,0,0,0,0
21212,0,0,0,3,0,1,0,0,0,0,0,0
21214,0,0,0,3,0,0,0,0,0,0,0,5
21215,0,0,0,3,0,0,0,0,0,0,0,0
21216,0,0,0,4,0,0,0,0,0,0,0,5
21217,0,0,0,3,0,0,0,0,0,0,0,5
21219,0,0,0,3,0,0,0,0,0,0,0,0
21223,0,0,0,2,0,0,0,0,0,0,0,5
21224,0,0,0,3,0,0,0,0,0,0,0,5
21227,0,0,0,5,0,4,0,0,0,0,0,5
21229,0,0,0,3,0,0,0,0,0,0,0,5
